user_id,monthly_income,monthly_outcome,class,active_loans_interval_0,sum_loans_interval_0,delinquencies_interval_0,delinq_sum_interval_0,active_loans_interval_1,sum_loans_interval_1,delinquencies_interval_1,delinq_sum_interval_1,active_loans_interval_2,sum_loans_interval_2,delinquencies_interval_2,delinq_sum_interval_2,active_loans_interval_3,sum_loans_interval_3,delinquencies_interval_3,delinq_sum_interval_3,active_loans_interval_4,sum_loans_interval_4,delinquencies_interval_4,delinq_sum_interval_4,active_loans_interval_5,sum_loans_interval_5,delinquencies_interval_5,delinq_sum_interval_5,active_loans_interval_6,sum_loans_interval_6,delinquencies_interval_6,delinq_sum_interval_6,active_loans_interval_7,sum_loans_interval_7,delinquencies_interval_7,delinq_sum_interval_7,tenure,longest_duration,preferred_institution,preferred_account_type,preferred_credit_type,preferred_payment_freq
759,712,2090,0,3,99850.0,0,0.0,3,99850.0,1,13200040035.0,3,99850.0,0,0.0,3,99850.0,0,0.0,3,99850.0,0,0.0,3,99850.0,0,0.0,3,99850.0,0,0.0,5,99850.0,1,14456225.0,5468,78.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
760,31767,187154,1,9,650519.0,0,0.0,9,650519.0,0,0.0,9,650519.0,0,0.0,9,650519.0,0,0.0,10,650519.0,0,0.0,10,151241.0,0,0.0,9,151241.0,0,0.0,8,113374.0,0,0.0,4448,120.0,BANCO,Revolvente,Línea de Crédito,Mensual
761,128327,88505,0,6,87546.0,0,0.0,6,87546.0,0,0.0,6,87546.0,0,0.0,6,87546.0,0,0.0,6,87546.0,1,1471957.5,8,87546.0,0,0.0,8,87546.0,0,0.0,8,83826.0,0,0.0,5635,1.0,BANCO,Revolvente,Línea de Crédito,Mensual
762,180,8731,1,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,480,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
763,134314,242360,1,8,1320468.0,0,0.0,8,1320468.0,0,0.0,8,1320468.0,0,0.0,8,1320468.0,0,0.0,8,1320468.0,0,0.0,8,520.0,0,0.0,5,0.0,1,173798.125,6,0.0,0,0.0,1982,288.0,BANCO,Sin Límite Preestablecido,Línea de Crédito,Mensual
764,53252,299021,1,12,2799323.0,0,0.0,12,2799323.0,0,0.0,12,2799323.0,0,0.0,12,2799323.0,0,0.0,14,2799323.0,0,0.0,15,2799323.0,0,0.0,16,1347090.0,0,0.0,19,1175124.0,0,0.0,3812,59.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
765,769,305,0,10,66113.0,1,102980.0,10,66113.0,1,1023912630.0,9,53573.0,0,0.0,9,53573.0,0,0.0,10,53573.0,1,6849.0,6,31024.0,1,73920.0,6,24175.0,0,0.0,8,13561.0,2,4017352.3125,5601,120.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
766,3480,18417,1,5,333847.0,0,0.0,5,333847.0,0,0.0,5,333847.0,0,0.0,5,333847.0,0,0.0,4,180662.0,0,0.0,4,180662.0,0,0.0,5,180662.0,0,0.0,4,50088.0,0,0.0,3945,36.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
767,6795,120129,1,12,706104.0,0,0.0,12,706104.0,0,0.0,12,706104.0,0,0.0,12,706104.0,0,0.0,12,706104.0,0,0.0,13,706104.0,0,0.0,14,706104.0,0,0.0,22,706104.0,0,0.0,6239,60.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
768,14284,4799,0,3,0.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,3,0.0,0,0.0,1726,10.0,BANCO,Pagos Fijos,Préstamo Personal ,Catorcenal
769,88893,66122,1,11,607524.0,0,0.0,11,607524.0,0,0.0,11,607524.0,0,0.0,11,607524.0,0,0.0,12,607524.0,0,0.0,12,518857.0,1,192973.75,13,517963.0,0,0.0,18,517963.0,0,0.0,6846,119.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
770,7507,2619,0,6,197138.0,0,0.0,6,197138.0,0,0.0,6,197138.0,0,0.0,6,197138.0,0,0.0,6,197138.0,1,18083995020.0,6,197138.0,0,0.0,6,220414.0,1,436443.3125,13,220414.0,0,0.0,4268,96.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
771,65441,38858,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.0,1,266112.0,2058,52.0,BANCO,Pagos Fijos,Grupo Solidario,Semanal
772,5479,443,1,1,281822.0,0,0.0,1,281822.0,0,0.0,2,281822.0,0,0.0,2,281822.0,0,0.0,2,281822.0,1,310279.875,1,281822.0,0,0.0,1,281822.0,0,0.0,1,281822.0,0,0.0,3952,360.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
773,34544,46934,1,5,122475.0,0,0.0,5,122475.0,0,0.0,5,122475.0,0,0.0,5,122475.0,0,0.0,7,122475.0,1,18658.1875,7,89879.0,1,4172.0,3,37793.0,0,0.0,2,26324.0,1,176415.75,3714,78.0,BANCO,Pagos Fijos,Préstamo Personal ,Semanal
774,9809,2491,1,6,45697.0,0,0.0,6,45697.0,0,0.0,6,45697.0,0,0.0,6,45697.0,0,0.0,6,45697.0,0,0.0,6,45697.0,0,0.0,4,35353.0,0,0.0,3,2183.0,0,0.0,1250,0.0,TIENDAS,Sin Límite Preestablecido,Línea de Crédito,Mensual
775,556,17231,0,5,68125.0,0,0.0,5,68125.0,0,0.0,5,68125.0,0,0.0,5,68125.0,0,0.0,5,68125.0,0,0.0,6,68125.0,1,38430.0,6,45325.0,0,0.0,29,45325.0,14,13249932.5,5999,104.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
776,1214,13001,1,7,293520.0,0,0.0,8,293520.0,0,0.0,8,293520.0,0,0.0,8,293520.0,0,0.0,8,293520.0,0,0.0,8,293520.0,0,0.0,9,175848.0,0,0.0,10,175848.0,0,0.0,3704,120.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
777,1928,6471,1,5,65793.0,0,0.0,5,65793.0,0,0.0,5,65793.0,0,0.0,5,65793.0,0,0.0,5,65793.0,0,0.0,5,65793.0,0,0.0,3,48927.0,0,0.0,2,0.0,0,0.0,2004,1.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
778,7703,897,0,4,40542.0,0,0.0,4,40542.0,0,0.0,4,40542.0,0,0.0,4,40542.0,1,14664.0,5,40542.0,1,1967358.25,4,15630.0,0,0.0,3,15630.0,0,0.0,2,10658.0,1,13440.0,1983,16.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Semanal
779,24359,47821,0,13,733268.0,0,0.0,13,733268.0,0,0.0,13,733268.0,0,0.0,13,733268.0,0,0.0,14,733268.0,2,175890.0,16,733268.0,2,97470.0,16,689986.0,0,0.0,14,716076.0,0,0.0,4097,360.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
780,17995,55765,1,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,571,0.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
781,18157,12095,1,3,699702.0,0,0.0,3,699702.0,0,0.0,3,699702.0,0,0.0,3,699702.0,0,0.0,3,699702.0,1,2283718320.0,3,699702.0,0,0.0,3,699702.0,0,0.0,7,699702.0,3,1216880.0,4697,360.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Semanal
782,33,10164,1,3,21745.0,0,0.0,3,21745.0,0,0.0,3,21745.0,0,0.0,3,21745.0,0,0.0,2,11854.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1860,0.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
783,29466,3369,0,3,10612.0,0,0.0,3,10612.0,0,0.0,3,10612.0,0,0.0,3,10612.0,0,0.0,3,10612.0,1,384243.0,3,10612.0,0,0.0,3,10612.0,0,0.0,4,10612.0,0,0.0,3518,72.0,BANCO,Pagos Fijos,Préstamo de Nomina,Mensual
784,7979,3412,0,4,50111.0,0,0.0,4,50111.0,0,0.0,4,50111.0,0,0.0,4,50111.0,0,0.0,5,50111.0,2,2917004810.5625,4,14167.0,0,0.0,3,14167.0,0,0.0,3,14167.0,0,0.0,4971,52.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Semanal
785,67,533,1,7,62122.0,0,0.0,7,62122.0,0,0.0,7,62122.0,0,0.0,7,54119.0,0,0.0,7,920.0,0,0.0,8,920.0,0,0.0,10,920.0,0,0.0,24,920.0,0,0.0,4936,90.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
786,1492317,8350141,1,21,1194121.0,0,0.0,21,1194121.0,0,0.0,21,1194121.0,0,0.0,21,1194121.0,0,0.0,24,1194121.0,0,0.0,27,1194121.0,0,0.0,26,828370.0,0,0.0,27,798705.0,1,13557045.125,7488,60.0,BANCO,Pagos Fijos,Tarjeta de Crédito,Mensual
787,310,15870,0,7,647829.0,0,0.0,7,647829.0,0,0.0,7,647829.0,0,0.0,7,647829.0,2,3986489.25,8,647829.0,0,0.0,7,374309.0,0,0.0,6,374309.0,1,9814.0,4,374309.0,0,0.0,3382,360.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
788,5750,12738,1,4,198591.0,0,0.0,4,198591.0,0,0.0,4,198591.0,0,0.0,4,198591.0,0,0.0,4,198591.0,0,0.0,5,198591.0,0,0.0,3,4142.0,0,0.0,1,0.0,0,0.0,2915,36.0,COMUNICACIONES,Pagos Fijos,Línea de Crédito,Mensual
789,4433,1169,0,1,3241.0,0,0.0,1,3241.0,0,0.0,1,3241.0,0,0.0,2,3241.0,0,0.0,3,3241.0,1,2667.0,2,3241.0,0,0.0,2,3241.0,0,0.0,3,3241.0,1,151578.75,2010,16.0,BANCO,Revolvente,Línea de Crédito,Mensual
790,141621,4850,0,8,37003.0,0,0.0,8,37003.0,0,0.0,8,37003.0,0,0.0,9,37003.0,0,0.0,10,26448.0,0,0.0,10,26448.0,0,0.0,11,26448.0,0,0.0,17,26448.0,5,5249954.25,3228,20.0,BANCO,Pagos Fijos,Préstamo Personal ,Semanal
791,49825,34054,1,15,181651.0,0,0.0,15,181651.0,0,0.0,15,181651.0,0,0.0,15,181651.0,0,0.0,15,181651.0,0,0.0,15,181651.0,0,0.0,15,181651.0,0,0.0,15,181651.0,0,0.0,2837,0.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
792,56924,53883,0,6,33835.0,0,0.0,6,33835.0,0,0.0,6,33835.0,0,0.0,6,33835.0,0,0.0,6,33835.0,0,0.0,6,33835.0,0,0.0,5,33486.0,0,0.0,1,0.0,0,0.0,3789,26.0,COMUNICACIONES,Pagos Fijos,Línea de Crédito,Mensual
793,77321,48115,1,23,8760.0,0,0.0,23,8760.0,0,0.0,23,8760.0,0,0.0,23,8760.0,0,0.0,23,8760.0,0,0.0,23,8760.0,0,0.0,23,8760.0,0,0.0,21,0.0,0,0.0,5769,78.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
794,19715,6422,0,6,28741.0,0,0.0,6,28741.0,0,0.0,6,28741.0,0,0.0,6,28741.0,0,0.0,6,28741.0,1,520329.0625,6,28741.0,0,0.0,4,28741.0,0,0.0,4,28741.0,0,0.0,2599,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
795,12088,2841,0,5,23435.0,0,0.0,5,23435.0,0,0.0,5,23435.0,0,0.0,5,23435.0,0,0.0,5,23435.0,0,0.0,5,23435.0,0,0.0,5,23435.0,0,0.0,6,56801.0,2,426672.875,10314,36.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
796,7415,3240,1,8,560012.0,0,0.0,8,560012.0,0,0.0,8,560012.0,0,0.0,8,560012.0,0,0.0,8,560012.0,0,0.0,8,560012.0,0,0.0,8,560012.0,0,0.0,9,560012.0,0,0.0,3515,360.0,BANCO,Revolvente,Línea de Crédito,Mensual
797,200210,90632,1,18,3330245.0,0,0.0,18,3330245.0,0,0.0,18,3330245.0,0,0.0,18,3330245.0,0,0.0,19,3330245.0,0,0.0,18,3308488.0,1,30.4375,21,2271418.0,0,0.0,16,276105.0,0,0.0,4441,60.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
798,8271,732,0,9,37046.0,0,0.0,9,37046.0,0,0.0,9,37046.0,0,0.0,9,37046.0,0,0.0,9,37046.0,0,0.0,9,37046.0,4,366467.5,9,37046.0,0,0.0,7,34339.0,1,18000.0,2595,1.0,COMUNICACIONES,Revolvente,Línea de Crédito,Mensual
799,51052,135114,0,15,1855193.0,0,0.0,15,1855193.0,0,0.0,15,1855193.0,0,0.0,15,1855193.0,0,0.0,15,1855193.0,3,3061939115.1875,14,1854193.0,0,0.0,14,1854193.0,2,2609854.5,17,1738447.0,0,0.0,3970,360.0,FONDOS Y FIDEICOMISOS,Pagos Fijos,Préstamo Personal ,Mensual
800,2707,16,0,4,279940.0,0,0.0,4,279940.0,0,0.0,4,279940.0,0,0.0,4,279940.0,0,0.0,4,279940.0,0,0.0,4,279940.0,1,16160508.0,4,279940.0,0,0.0,4,279940.0,0,0.0,6413,36.0,COMUNICACIONES,Pagos Fijos,Línea de Crédito,Mensual
801,14473,25344,1,9,174961.0,0,0.0,9,174961.0,0,0.0,9,174961.0,0,0.0,9,174961.0,0,0.0,11,174961.0,0,0.0,16,50760.0,2,8182389.25,13,50760.0,0,0.0,22,50760.0,0,0.0,4175,90.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
802,15074,76,0,3,36958.0,0,0.0,3,36958.0,1,1705200.0625,3,36958.0,0,0.0,3,36958.0,0,0.0,1,5093.0,0,0.0,2,5093.0,0,0.0,2,5093.0,0,0.0,2,5093.0,0,0.0,1020,12.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
803,4731,7239,1,3,67541.0,0,0.0,3,67541.0,0,0.0,3,67541.0,0,0.0,3,67541.0,0,0.0,5,67541.0,0,0.0,4,19231.0,0,0.0,3,0.0,0,0.0,2,0.0,0,0.0,1419,95.0,BANCO,Pagos Fijos,Préstamo Personal ,Quincenal
804,3394,10226,1,4,239101.0,0,0.0,5,239101.0,0,0.0,5,205192.0,0,0.0,5,205192.0,0,0.0,5,205192.0,0,0.0,7,205192.0,3,27188.0,7,204337.0,2,924.0,13,204337.0,6,3248.0,2538,360.0,TIENDAS,Pagos Fijos,Línea de Crédito,Semanal
805,140,3824,1,3,24768.0,0,0.0,3,24768.0,0,0.0,3,24768.0,0,0.0,3,24768.0,0,0.0,3,24768.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,418,1.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
806,24517,31869,0,3,17300.0,0,0.0,3,17300.0,0,0.0,3,17300.0,0,0.0,3,17300.0,0,0.0,4,17300.0,3,1369820.75,7,17300.0,0,0.0,2,0.0,0,0.0,2,0.0,0,0.0,4266,2.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
807,8808,5549,1,3,2432.0,0,0.0,3,2432.0,0,0.0,3,2432.0,0,0.0,3,2432.0,0,0.0,4,2432.0,0,0.0,3,2432.0,0,0.0,3,2432.0,1,2608767.6875,7,2432.0,0,0.0,2256,12.0,TIENDAS,Revolvente,Tarjeta de Crédito,Mensual
808,7650,14929,1,6,193332.0,0,0.0,6,193332.0,0,0.0,6,193332.0,0,0.0,5,184352.0,0,0.0,5,184352.0,0,0.0,5,134146.0,0,0.0,4,1487.0,0,0.0,2,1487.0,0,0.0,1108,128.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
809,5906,19187,1,11,104923.0,0,0.0,11,104923.0,0,0.0,11,104923.0,0,0.0,11,104923.0,0,0.0,11,104923.0,0,0.0,11,104923.0,0,0.0,10,82489.0,0,0.0,7,34937.0,0,0.0,1849,48.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
810,39437,44601,1,10,186546.0,0,0.0,10,186546.0,0,0.0,10,186546.0,0,0.0,10,186546.0,0,0.0,10,186546.0,0,0.0,10,186546.0,1,39570.0,8,148626.0,0,0.0,8,70766.0,0,0.0,6015,36.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
811,278,1591,0,10,805477.0,0,0.0,10,805477.0,0,0.0,10,805477.0,0,0.0,10,805477.0,0,0.0,10,805477.0,0,0.0,10,805477.0,6,3987221.1875,10,805477.0,1,1303790.3125,8,804267.0,0,0.0,3980,360.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
812,7162,4158,1,5,36785.0,0,0.0,5,36785.0,0,0.0,5,36785.0,0,0.0,5,36785.0,0,0.0,6,36785.0,0,0.0,6,36785.0,0,0.0,4,22643.0,0,0.0,6,22643.0,1,198574.25,2955,0.0,COMUNICACIONES,Revolvente,Línea de Crédito,Mensual
813,4167,106,0,5,647447.0,0,0.0,5,647447.0,0,0.0,5,647447.0,0,0.0,5,647447.0,1,310279.875,5,647447.0,0,0.0,4,645748.0,0,0.0,4,645748.0,2,127413323.0,5,645748.0,1,546657.5,3617,1.0,SERVICIOS,Pagos Fijos,Línea de Crédito,Mensual
814,3941,5061,0,4,9566.0,0,0.0,4,9566.0,0,0.0,4,9566.0,0,0.0,4,9566.0,0,0.0,4,9566.0,0,0.0,4,9566.0,0,0.0,4,9566.0,0,0.0,4,9566.0,0,0.0,3483,0.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
815,10888,36849,0,15,240509.0,0,0.0,16,240509.0,2,76615.0,16,240509.0,0,0.0,16,240509.0,1,1667640.1875,16,240509.0,0,0.0,13,233679.0,1,153709.375,12,233518.0,1,5189441.5625,17,233518.0,0,0.0,2752,128.0,TIENDAS,Pagos Fijos,Línea de Crédito,Mensual
816,15881,99602,1,6,303196.0,0,0.0,6,303196.0,0,0.0,6,303196.0,0,0.0,6,303196.0,0,0.0,8,303196.0,0,0.0,9,303196.0,0,0.0,10,303196.0,0,0.0,14,183658.0,0,0.0,5062,120.0,BANCO,Revolvente,Línea de Crédito,Mensual
817,107903,114045,1,12,802897.0,0,0.0,12,802897.0,0,0.0,12,802897.0,0,0.0,12,802897.0,0,0.0,13,771944.0,0,0.0,15,771944.0,0,0.0,12,525414.0,0,0.0,22,525414.0,0,0.0,2755,119.0,BANCO,Pagos Fijos,Tarjeta de Crédito,Mensual
818,813,236,0,9,21665.0,0,0.0,9,21665.0,0,0.0,11,21665.0,0,0.0,11,21665.0,3,94605.0,9,21021.0,2,121981.25,12,21021.0,2,1075774.6875,11,21021.0,1,38381.0,19,21021.0,12,12742421.5625,3108,100.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Semanal
819,500,1113,0,8,42310.0,0,0.0,8,42310.0,0,0.0,8,42310.0,0,0.0,8,42310.0,0,0.0,8,42310.0,0,0.0,9,42310.0,6,13993884.125,10,55252.0,0,0.0,12,119400.0,0,0.0,3796,120.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
820,39274,34417,1,16,576988.0,0,0.0,16,576988.0,0,0.0,16,576988.0,0,0.0,16,576988.0,0,0.0,16,576988.0,0,0.0,18,576153.0,0,0.0,15,275681.0,0,0.0,17,54196.0,1,20575.75,4483,60.0,BANCO,Revolvente,Línea de Crédito,Mensual
821,593527,5035,1,4,497163.0,0,0.0,4,497163.0,0,0.0,4,497163.0,0,0.0,4,497163.0,0,0.0,4,497163.0,0,0.0,4,497163.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,772,60.0,BANCO,Sin Límite Preestablecido,Préstamo Personal ,Mensual
822,15083,10544,1,1,2564.0,0,0.0,1,2564.0,0,0.0,2,2564.0,0,0.0,2,2564.0,0,0.0,2,2564.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,914,16.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
823,859,6874,0,7,76146.0,0,0.0,7,76146.0,0,0.0,7,76146.0,0,0.0,7,76146.0,0,0.0,7,76146.0,0,0.0,11,76146.0,1,58305.0,13,34870.0,2,876764.0,27,20081.0,7,541881.875,4388,108.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Semanal
824,248029,181877,1,5,1708287.0,0,0.0,5,1708287.0,0,0.0,5,1708287.0,0,0.0,6,1708287.0,1,1962495.0,8,1708287.0,3,1800865.125,9,1708287.0,0,0.0,5,1704568.0,0,0.0,8,3356995.0,0,0.0,4989,240.0,BANCO,Pagos Fijos,Crédito Fiscal,Mensual
825,610,12746,1,11,543328.0,0,0.0,11,543328.0,0,0.0,11,543328.0,0,0.0,11,543328.0,0,0.0,12,543328.0,0,0.0,12,543328.0,0,0.0,12,543328.0,0,0.0,16,359341.0,0,0.0,6058,48.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
826,5073,5875,0,2,72976.0,0,0.0,2,72976.0,0,0.0,2,72976.0,0,0.0,2,72976.0,0,0.0,2,72976.0,0,0.0,3,72976.0,1,561976.0,3,72976.0,0,0.0,4,72976.0,0,0.0,2695,70.0,TIENDAS,Revolvente,Línea de Crédito,Mensual
827,43509,34950,1,13,372276.0,0,0.0,13,372276.0,0,0.0,13,372276.0,0,0.0,13,372276.0,0,0.0,13,372276.0,0,0.0,13,371941.0,0,0.0,12,371941.0,0,0.0,18,243046.0,1,182625.0,5604,300.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
828,72652,119027,1,7,1515437.0,0,0.0,7,1515437.0,0,0.0,7,1515437.0,0,0.0,7,1515437.0,0,0.0,8,1515437.0,0,0.0,10,1515437.0,0,0.0,10,1515437.0,0,0.0,14,1515437.0,0,0.0,6576,240.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
829,5452,22281,1,4,21366.0,0,0.0,4,21366.0,0,0.0,4,21366.0,0,0.0,4,21366.0,0,0.0,4,21366.0,0,0.0,4,21366.0,0,0.0,3,17618.0,0,0.0,2,17618.0,0,0.0,3913,30.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
830,530580,234709,1,7,15683.0,0,0.0,7,15683.0,0,0.0,7,15683.0,0,0.0,7,15683.0,0,0.0,9,15683.0,1,10470.5,9,15683.0,0,0.0,10,15683.0,0,0.0,15,15683.0,1,77341.6875,4670,1000.0,BANCO,Revolvente,Tarjeta de Crédito,Mensual
831,700,350,1,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,674,0.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
832,57700,182868,1,17,1293505.0,0,0.0,18,1293505.0,0,0.0,20,1293505.0,0,0.0,20,1293505.0,0,0.0,21,1190696.0,0,0.0,20,522657.0,0,0.0,19,407623.0,0,0.0,32,407623.0,6,419730.0,8873,128.0,TIENDAS,Pagos Fijos,Préstamo Personal ,Mensual
833,52631,209144,1,8,577723.0,0,0.0,8,577723.0,0,0.0,8,577723.0,0,0.0,8,577723.0,0,0.0,11,577723.0,1,34759.625,8,426800.0,0,0.0,6,422252.0,0,0.0,4,55171.0,0,0.0,2970,240.0,BANCO,Pagos Fijos,Préstamo Personal ,Mensual
834,522,1279,1,4,339463.0,0,0.0,4,339463.0,0,0.0,5,339463.0,0,0.0,5,339463.0,0,0.0,3,329224.0,0,0.0,1,0.0,0,0.0,2,0.0,0,0.0,2,0.0,1,179695542.8125,2650,43.0,BANCO,Sin Límite Preestablecido,Préstamo Personal ,Mensual
835,1798,5779,0,4,398713.0,0,0.0,4,398713.0,0,0.0,4,398713.0,0,0.0,4,398713.0,0,0.0,4,398713.0,0,0.0,4,398713.0,0,0.0,3,398425.0,0,0.0,6,398425.0,3,16425049.0,3363,360.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
836,40862,44028,0,4,20605.0,0,0.0,4,20605.0,0,0.0,4,20605.0,0,0.0,4,20605.0,0,0.0,4,20605.0,0,0.0,4,20605.0,0,0.0,2,1586.0,0,0.0,2,1586.0,0,0.0,1731,0.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
837,1077,19961,0,6,30485.0,0,0.0,6,30485.0,0,0.0,6,30485.0,0,0.0,6,30485.0,1,22371.5625,6,30485.0,0,0.0,6,30485.0,2,8108823.9375,6,30485.0,0,0.0,7,30485.0,0,0.0,5945,36.0,TIENDAS,Pagos Fijos,Aparatos - Muebles,Mensual
838,89691,71670,1,4,395590.0,0,0.0,4,395590.0,0,0.0,4,395590.0,0,0.0,4,395590.0,0,0.0,4,395590.0,0,0.0,2,2151.0,1,5965.75,1,1932.0,0,0.0,2,1932.0,2,406523.25,3714,1000.0,GOBIERNO,Sin Límite Preestablecido,Línea de Crédito,Mensual
839,2776,2724,1,4,90444.0,0,0.0,4,90444.0,0,0.0,4,90444.0,0,0.0,5,90444.0,0,0.0,5,90444.0,0,0.0,6,41185.0,0,0.0,4,0.0,0,0.0,3,0.0,0,0.0,4180,59.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
840,331830,216141,1,17,45610.0,0,0.0,17,45610.0,0,0.0,17,45610.0,0,0.0,17,45610.0,0,0.0,17,45610.0,0,0.0,17,45610.0,1,76500.0,13,37508.0,1,18750.0,5,34958.0,0,0.0,4211,4.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
841,222,1196,0,4,9493.0,0,0.0,4,9493.0,0,0.0,4,9493.0,1,10686312.0,4,9493.0,0,0.0,5,9493.0,0,0.0,3,9087.0,0,0.0,2,9087.0,0,0.0,2,9087.0,0,0.0,1443,1.0,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,Mensual
842,21237,273,0,1,363.0,0,0.0,1,363.0,0,0.0,1,363.0,0,0.0,1,363.0,0,0.0,1,363.0,0,0.0,1,363.0,0,0.0,2,3059.0,1,18872.0,3,3059.0,1,6420.0,2620,50.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Quincenal
843,1528,162,0,7,21062.0,0,0.0,7,21062.0,0,0.0,7,21062.0,0,0.0,7,21062.0,0,0.0,7,21062.0,1,13156.0,7,21062.0,2,1594761.5,7,21062.0,0,0.0,8,17535.0,2,3155364.8125,4722,36.0,FINANCIERA,Pagos Fijos,Préstamo Personal ,Mensual
844,44655,1298,0,3,26378.0,0,0.0,3,26378.0,0,0.0,3,26378.0,1,39625.0,3,26378.0,0,0.0,3,26378.0,0,0.0,1,3233.0,0,0.0,1,3233.0,0,0.0,1,3233.0,0,0.0,2000,1.0,BANCO,Revolvente,Línea de Crédito,Mensual
845,717335,370365,1,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,1704.5,941,0.0,COMUNICACIONES,Revolvente,Línea de Crédito,Mensual
846,28311,58233,0,5,16144.0,0,0.0,5,16144.0,0,0.0,5,16144.0,0,0.0,5,16144.0,0,0.0,6,16144.0,0,0.0,6,16144.0,1,3474136.25,8,16144.0,2,126991.0625,22,16144.0,6,388649.5625,4378,39.0,BANCO,Pagos Fijos,Préstamo Personal ,Semanal
